Finished.xls:5d4b62e0-b098-102f-b88a-bdd136b82a4f	Farley's on 65th	1195 65th Street 	Emeryville	CA	94608	USA	(510) 879-7026	37.847377	-122.287885
Finished.xls:5d4d6160-b1da-102f-aeff-f68a43041908	Barre Bee Fit	435 N LaSalle Blvd. 	Chicago	IL	60654	USA	(312) 595-1600	41.890118	-87.632428
Finished.xls:5d540fe0-c659-102f-afdf-4a09a8b2819c	Tokyo Bay Mang Sushi and Japanese Steakhouse	7900 4th St. N 	St. Petersburg	FL	33702	USA	(727) 577-7290	27.844804	-82.638852
Finished.xls:5d55bbd0-afd7-102f-9f8f-5d1d86aab5cf	La Petite Coquette	51 University Pl. 	New York	NY	10003	USA	1.888.473.5799	40.629718	-74.099040
Finished.xls:5d59dea0-b305-102f-ba4c-a26e54f7d6b1	Clark Planetarium	110 S 400 W 	Salt Lake City	UT	84101	USA	(385) 468-7827	40.766755	-111.902784
Finished.xls:5d6846e0-c627-102f-97ef-d7414be7cc96	Petruzzo Photography	12403 Key Note Ln. 	Bowie	MD	20715	USA	(410) 417-8206	38.960122	-76.740005
Finished.xls:5d6ae8b0-c658-102f-bf36-a062e7e0cc3c	Wheeling Nailers Hockey	1315 Main Stree	Wheeling	WV	26003	USA	(304) 233-7000	40.076380	-80.723989
Finished.xls:5d7292a1-afd7-102f-9fbb-cb7dc8687317	Azaleas	223 E 10th St. 	New York	NY	10003	USA	(212) 253-5484	40.729379	-73.985499
Finished.xls:5d72a7f0-c5f7-102f-b995-beb1c1908157	Ilsa's Kitchen	20700 Highway 71 West 	Spicewood	TX	78669	USA	(512) 494-4270	30.348395	-98.058965
Finished.xls:5d7ede91-b20f-102f-bfbd-3f18169514d8	Bocci Salon & Spa	13800 Canal Rd 	Sterling Heights	MI	48313	USA	586-247-4343ﾠ	42.614457	-82.990718
Finished.xls:5d873300-c647-102f-bdfe-ee98a94ad005	Shiraz Grill Grand Rapids	2739 Breton Rd. SE 	Grand Rapids	MI	49546	USA	(616) 949-7447	42.913679	-85.608414
Finished.xls:5d8a4270-c656-102f-9bfd-147f00422569	The Cutting Edge Salon Fox Cities	W3102 Van Roy Rd. 	Appleton	WI	54915	USA	(920) 831-0740	44.257190	-88.344149
Finished.xls:5d9c4fa0-c5ad-102f-b7df-23984e1a42d8	Bombay Spice Grill & Wine-Chicago	450 North Clark Street 	Chicago	IL	60654	USA	(312) 477-7657	41.890324	-87.631257
Finished.xls:5da2eb70-c612-102f-a7eb-f38546262172	Michigan Beer Cellar	500 E Division St. 	Sparta	MI	49345	USA	(616) 883-0777	43.160526	-85.698767
Finished.xls:5da482a0-c5d1-102f-9ff7-7eb7cae989db	Entertainment Cruises (Spirit of)	600 E Grand Ave. 	Chicago	IL	60611	USA	(312) 321-7600	41.892012	-87.609686
Finished.xls:5da76210-b1f7-102f-b6ff-91964b18430f	Element Salon	2002 Richard Jones Road	Nashville	TN	37215	USA	(615) 727-8484	36.104559	-86.809621
Finished.xls:40e69fc0-c5fb-102f-9ff9-2cc337aeafa5	Jazz@Jack's	500 16th St. 	Denver	CO	80202	USA	(303) 433-1000	39.743869	-104.990546
Finished.xls:40f6a3b0-c65b-102f-b6f5-e07397772022	Varsity Clubs of America?South Bend	3800 N Main St. 	Mishawaka	IN	46545	USA	(800) 438-2929	41.695307	-86.181677
Finished.xls:40fe3de0-b25c-102f-bf37-141c36dbd720	Dirty Jerseys	6675 Tecumseh Rd. E 	Windsor	ON	N8T 1E7	Canada	+1 519-944-9990	40.276315	-74.539664
Finished.xls:4103aac0-c655-102f-9ffd-c808e960eb52	Ten Thousand Villages Chicago	121 N Marion St. 	Oak Park	IL	60301	USA	708-848-4572	41.887887	-87.802546
Finished.xls:412d8a71-b01b-102f-ba6b-ee3e3189b626	Colorado Taekwondo Institute	9020 W 88th Ave. 	Westminister	CO	80005	USA	+1 303-428-5377	39.856783	-105.098839
Finished.xls:4135e950-c5dc-102f-bbf3-35a624abc94a	Garden Grove Bed & Breakfast	9549 Union Pier Rd. 	Union Pier	MI	49129	USA	(800) 613-2872	41.828158	-86.683609
Finished.xls:4138dba0-b048-102f-bf45-08a02c7f57f0	KafeNeo	2800 E 4th St. 	Long Beach	CA	90814	USA	(562) 987-1210	33.771619	-118.158850
Finished.xls:413b89a0-c613-102f-9be7-29989086307e	Miguelito's Mexican Restaurant Texas	209 West Bedford Euless Road null	Hurst	TX	76053	USA	(817) 268-0404	32.833860	-97.170387
Finished.xls:41549b70-c609-102f-ab77-77ab3541ac7a	Lou's Cafe	5017 Geary Blvd 	San Francisco	CA	94118	USA	(415) 379-4429	37.780434	-122.473106
Finished.xls:415ddb70-b0da-102f-9cbf-2b7df1c1a027	Hyatt Regency New Brunswick	2 Albany St. 	New Brunswick	NJ	8901	USA	(732) 873-1234	40.496963	-74.440961
Finished.xls:41631360-c656-102f-adfe-3e6585b13f01	The Comedy and Magic Club	1018 Hermosa Avenue 	Hermosa Beach	CA	90254	USA	(310) 372-1193	33.860919	-118.399452
Finished.xls:4168a981-b0dd-102f-9e7f-050def3cc2b5	Marymoor Park 2012	6046 W Lake Sammamish Pkwy. NE 	Redmond	WA	98052	USA	(206) 628-0888	47.662764	-122.126443
Finished.xls:416aba80-c614-102f-bfdf-81e7d03ca265	Mission Brewery	1441 L St. 	San Diego	CA	92101	USA	(619) 544-0555	32.707202	-117.151388
Finished.xls:4181cf50-c5f0-102f-aa7d-800b33093d1b	Heart of Jerusalem Cafe	718 Manitou Ave. 	Manitou Springs	CO	80918	USA	(719)-685-1325	38.857280	-104.915020
Finished.xls:418718f0-b017-102f-bdfa-82c3240ac944	Edgehill Cafe	1201 Villa Pl. 	Nashville	TN	37212	USA	:ﾠ615.942.5717	36.142998	-86.792115
Finished.xls:418c8d00-c659-102f-bf7f-23f9a41d0f71	Tire Broker & Auto Service	888 Folsom St 	San Francisco	CA	94107	USA	(415) 644-0888	37.780649	-122.403164
Finished.xls:418f6150-b20f-102f-a7db-a916e7de2064	The Den Salon	300 W Ocean Blvd. Suite F	Long Beach	CA	90802	USA	+1 562-612-3361	33.767086	-118.194955
Finished.xls:419173d0-c5fd-102f-932e-f8c9fa74d4c2	John Labatt Centre	99 Dundas St. 	London	ON	N6A 6K1	Canada	(866) 455-2849	42.982846	-81.252275
Finished.xls:4199a5a0-b27f-102f-beef-8b7c548ccb55	Adagio Teas	27 W Jefferson Ave. 	Naperville	IL	60540	USA	(630) 428-2556	41.773071	-88.148363
Finished.xls:41a3f381-b08a-102f-be9b-2335d3ed9707	The Bike Lane	2130 N Milwaukee Ave. 	Chicago	IL	60647	USA	(773) - 888 -(2453)	41.919746	-87.692479
Finished.xls:41a72410-c610-102f-b6f5-668a847e8869	Memory Lanes	2520 26th Ave S. 	Minneapolis	MN	55406	USA	(612) 721-6211	44.956874	-93.234845
Finished.xls:41a88b60-c657-102f-906e-51d645264d73	The Jewish Mother Backstage	320 Granby St. 	Norfolk	VA	23510	USA	(757) 622-5915	36.850168	-76.290195
Finished.xls:41b64310-c5bf-102f-9fff-9b09b8124d08	Cosmic Dog Yoga	1923 2nd St. 	Livermore	CA	94550	USA	(925) 456-9642	37.679766	-121.771714
Finished.xls:41c5ccd0-b05d-102f-b7b7-2eb186b01ce8	Rose's Wheat Free Bakery and Cafe	2901 Central St. 	Evanston	IL	60201	USA	+1 847-859-2723	42.064611	-87.714974
Finished.xls:3fa50e71-b107-102f-9774-7cb970b632d1	Jones Barbeque and Catering	4417 Fauntleroy Way SW	Seattle	WA	98126	USA	206 257 4946	47.564002	-122.378051
Finished.xls:3fd498d0-b0d9-102f-befd-d393faebacb9	Cobb Energy Performing Arts Centre	2800 Cobb Galleria Pkwy. 	Atlanta	GA	30339	USA	(770) 916-2800	33.884466	-84.459540
Finished.xls:40517cf0-c601-102f-a9ff-27d29d691973	Kitchen 2404	2404 Wisconsin Ave NW	Washington	DC	20050	USA	(202) 333-2006	38.921652	-77.072554
Finished.xls:253e6020-c5b8-102f-bee9-5a6a429c2dbd	Charley's Grilled Subs Pittsburgh	447 Pittsburgh Mills Circle 	Tarentum	PA	15084	USA	(724) 275-7821	40.575032	-79.793221
Finished.xls:255345b0-c5ce-102f-9fbb-574ac60b54a2	East of Eighth	254 W 23rd St. 	Manhatten	NY	10011	USA	(212) 352-0075	40.714430	-74.006099
Finished.xls:25623f00-c5bc-102f-b9ff-041b1954d6d1	Leisure Sports	18120 SW Lower Boones Ferry Rd. null	Tigard	OR	97224	USA	(503) 968-4500	45.425788	-122.765754
Finished.xls:041d6a10-c60a-102f-8f77-c549f22bfbc4	Lux Aveda Salon Spa	219 E. Commonwealth Ave 	Fullerton	CA	92832	USA	(714) 778-3337	33.870510	-117.921511
Finished.xls:041f87c1-b023-102f-bf7f-32598582b04d	United Apparel Liquidators	2033 N Hwy. 190 	Covington	LA	70433	USA	(985) 871-0749	30.463556	-90.083867
Finished.xls:04894150-c5b4-102f-94fe-03db669725d5	Harlem Globetrotters Youngstown	400 E. Van Buren St., Suite 300	Phoenix,	AZ	85004	USA	(602) 258-0000	33.451591	-112.068642
Finished.xls:048d0de0-c5e0-102f-bfb6-fbdcd7b5071b	Gordon Salon & Spa	3336 North Clark Street 	Chicago	IL	60657	USA	(773) 388-9999	41.942658	-87.652969
Finished.xls:04939dc0-c605-102f-a828-2191ee52ec50	Laundry Locker, Inc	1530 Custer Ave.	San Francisco	CA	94124	USA	(415) 255-7500	37.745765	-122.389735
Finished.xls:116b2480-c5f3-102f-b76b-b63e5193c089	Hot Rods 50's Diner	373 Hannum St. 	Alcoa	TN	37701	USA	(865) 984-7171	35.759039	-83.974163
Finished.xls:116fcaf0-c59c-102f-b9df-1a226922d9a8	Amor Cubano	2018 3rd Ave. 	Manhattan	NY	10029	USA	(212) 996-1220	40.794706	-73.942516
Finished.xls:117fc381-b032-102f-877f-109b3f984749	Hybrid Fitness	2881 Commerce Park Drive 	Fitchburg	WI	53719	USA	(608) 276-8074	43.010609	-89.466831
Finished.xls:118a8640-c599-102f-b2ef-ca4dbc2d0534	Alambres Fresh Mexican Grill	114 S San Fernando Blvd. 	Burbank	CA	91502	USA	(818) 557-0055	34.180809	-118.308396
Finished.xls:11901a60-c62f-102f-bf8d-5173d558b72f	Preston Salon	525 S Hanley Rd.  	Clayton	MO	63105	USA	(314) 727-0007	38.643786	-90.335105
Finished.xls:1195dec1-b08e-102f-9bbe-297f698bbcec	Sweet CeCe's Nashville	162 E Main St. 	Hendersonville	TN	37075	USA	615-265-8014	36.306556	-86.609288
Finished.xls:1197b3e0-b0d8-102f-bff7-5a9ec9ec52ee	Ingrid's Suntanning	2417 Park Blvd. 	Palo Alto	CA	94306-1931	USA	(650) 322-3848	37.428395	-122.142800
Finished.xls:11a0f560-c652-102f-b4ff-df4f3214fbc8	Sugar Plum Vegan	2315 K Street	Sacramento	CA	95821	USA	916-706-3302	38.574581	-121.476020
Finished.xls:11ad2a50-b11d-102f-87f6-78b88cc486f4	Narita	6108 Cambridge Way 	Plainfield	IN	46168	USA	(317) 838-0007	39.673215	-86.369288
Finished.xls:11b0e510-c5bc-102f-bebf-9e5821b77528	Club One at Nob Hill	950 California St. 	San Francisco	CA	94108	USA	415/834-1010	37.792071	-122.410021
Finished.xls:11b1a0c0-c65e-102f-9ebf-9065cbf75fa4	Zemam's	2731 E Broadway Blvd. 	Tucson	AZ	85716	USA	(520) 323-9928	32.221767	-110.931669
Finished.xls:11bb93a0-c5e1-102f-bfb9-1eb93b86a8cf	Great Urban Race	320 W. Ohio St.	Chicago	IL	60654	USA	312.980.9983	41.892551	-87.636443
Finished.xls:11bccef0-afa2-102f-9fff-833b7bc0f9d2	Silicon Valley Capital Club	50 W San Fernando St. Suite 1700	San Jose	CA	95113	USA	408.641.7573	37.334050	-121.889638
Finished.xls:11c58c10-c59c-102f-b9f6-3e51c4d60db1	Amity Hall	80 W 3rd St. 	New York	NY	10012	USA	(212) 677-2290	40.611348	-73.977449
Finished.xls:11cf7f70-c652-102f-beaf-5b846243ee79	The Coffee Adventure Co.	1535 Landess Avenue 	Milpitas	CA	95035	USA	(408) 956-1706	37.415972	-121.875938
Finished.xls:11e33bd0-b0d8-102f-bff6-906a2954f54f	The Wildlife Experience	10035 S Peoria St. 	Parker	CO	80134	USA	720.488.3300	39.535410	-104.843343
Finished.xls:11ea5bb0-c5a8-102f-9d5b-0954f97c4f69	Behnke Fine Portraiture	20600 S. Old Wolf Rd. 	Mokena	IL	60448	USA	(708) 479-6700	41.514326	-87.888929
Finished.xls:11eaab90-c631-102f-ad7f-681e751b0038	Purple Scorpion	140 Derby St. 	Salem	MA	1970	USA	(978) 741-4593	42.522185	-70.885619
Finished.xls:11f627b0-b1c1-102f-9746-4bc6519d4865	Knee Deep Vintage	1425 W 18th St. 	Chicago	IL	60608	USA	(312) 850-2510	41.857712	-87.662200
Finished.xls:11f68f60-b11d-102f-bf4a-30649823eeab	The Old Coffee Pot Restaurant	714 St Peter St. 	New Orleans	LA	70116	USA	504-524-3500	29.958117	-90.065118
Finished.xls:11ff8f20-c65d-102f-9fc6-3c7e26328640	Wisey's	1440 Wisconsin Aveue NW 	Washington	DC	20007	USA	(202) 333-4122	38.908509	-77.064051
Finished.xls:11ffd380-c62c-102f-bfbe-29432cd9efa2	Pompei Pizza	212 E Ohio St null	Chicago	IL	60611	USA	(708) 442-8884	41.884150	-87.632409
Finished.xls:120595c0-c5b1-102f-abbf-a5717b0eb577	Bull Taco	2050 S Coast Hwy. 101 	Cardiff	CA	92007	USA	(760) 635-3595	33.031979	-117.287727
Finished.xls:120bc400-b1ec-102f-bf9f-2bdf79b8f581	Epicenter Cafe	764 Harrison St. 	San Francisco	CA	94107	USA	415.543.5436	37.781444	-122.398950
Finished.xls:121f8560-c5bc-102f-afd7-6bd6f97177c5	Club One - San Francisco	3055 Olin Ave. 	San Jose	CA	95128	USA	408/985-5555	37.320658	-121.949154
Finished.xls:121fab40-afa9-102f-bba6-9635eef3730a	Vagabond Lodge	4070 Westcliff Dr. 	Hood River	OR	97031	USA	(541) 386-2992	45.709691	-121.559033
Finished.xls:1228a9c0-c593-102f-bffe-e170736d0c27	$5 Crunch	2324 Chestnut Street null	San Francisco	CA	94123	USA	(415) 292-8470	37.800260	-122.441711
Finished.xls:1231f120-c65a-102f-af7f-49f4cadfc589	Trinity Salon & Day Spa	22201 Ventura Blvd #102 null	Woodland Hills	CA	91364	USA	(818) 340-6693	34.168832	-118.610379
Finished.xls:12343450-c608-102f-b537-5ccd4147a67e	Little Red Bistro San Francisco	690 Gregory Lane 	Pleasant Hill	CA	94523	USA	(925) 954-8274	37.947759	-122.080529
Finished.xls:123e1fb0-b11d-102f-bf7b-8ba28efee29a	Borrelli's	1580 Hempstead Turnpike 	East Meadow	NY	11554-1551	USA	516-794-0190ﾠﾠ	40.722655	-73.577655
Finished.xls:124a6290-c593-102f-b9bb-6e40372c79d5	Syracuse Crunch	1725 Union Street null	San Francisco	CA	94123	USA	(415) 430-3399	37.797944	-122.427724
Finished.xls:124e48d0-c604-102f-bfe9-d60743894339	Lamppost Pizza in Orange	1829 E Chapman Ave. 	Orange	CA	92867	USA	(714) 744-5992	33.787917	-117.833900
Finished.xls:12579fa0-c5ac-102f-bcf6-763308760418	Blumgarten & Co	114 N Aberdeen St. 	Chicago	IL	60607	USA	(312) 770-9052	41.883451	-87.654569
Finished.xls:1262da50-c598-102f-afb2-acb18ab64f07	Adventure Ziplines of Branson 	501 N Wildwood Dr. 	Branson	MO	65616	USA	(417) 239-3030	36.642730	-93.268509
Finished.xls:126ae260-b0d8-102f-8046-10bc3abe9593	Hoyt Arboretum	4000 SW Fairview Blvd. 	Portland	OR	97221	USA	(503) 865-8733	45.516373	-122.715822
Finished.xls:1273da60-c5d1-102f-9743-b8950211800c	Ena's Driving School	189-17 Jamaica Ave. 	Hollis	NY	11423	USA	(718) 217-4444	40.711834	-73.769639
Finished.xls:127bab41-b0d8-102f-bb6b-91af07bb64aa	Seven Peaks	1330 E 300 N	Provo	UT	84606	USA	801.377.4386	40.237172	-111.635971
Finished.xls:1291e9b0-c5d1-102f-bd5d-8365ca9d8976	Ena's Driving School	107-21 Jamaica Ave. 	Richmond Hill	NY	11418	USA	(718) 847-2222	40.695568	-73.839757
Finished.xls:12966310-c5bc-102f-bde9-91f47a5f861b	Club One - San Jose	1 Sansome Street	San Francisco	CA	94104	USA	415/399-1010	37.790263	-122.400579
Finished.xls:12998ec0-b070-102f-bf7f-e7027d316d48	Epicure Cafe	3401 Conrad st 	Philadelphia	PA	19129	USA	(215) 438-8566	40.011429	-75.188527
Finished.xls:129bd010-b11d-102f-b767-b2832d03d20b	Wine Knot	5611 6th Ave. 	Kenosha	WI	53140	USA	262.653.9580	42.584792	-87.818348
Finished.xls:12a27100-c5bc-102f-adcf-7e21794c1c69	Club One - San Jose	800 Embedded Way 	San Jose	CA	95138	USA	(415) 288-1018	37.267146	-121.794830
Finished.xls:12a27c80-b07d-102f-afee-2a9ebd63e14d	La Boulangerie Lopez	647 5th Ave. 	Brooklyn	NY	11215	USA	(718) 965-0289	40.662662	-73.991805
Finished.xls:12aea060-c648-102f-bdb4-cc671d11f25b	Silver Spurs Rodeo	1875 Silver Spur Ln. 	Kissimmee	FL	34744	USA	(321) 697-3495	28.298038	-81.368801
Finished.xls:12b499d0-c606-102f-bdf7-3bf52d2911f5	Clubsport Green Valley	2100 Olympic Ave. null	Henderson	NV	89014	USA	702.454.6000	36.030820	-114.981094
Finished.xls:12ba6e60-c5d3-102f-bff2-e70b1d956158	Executive Hotel Vintage Court	650 Bush St. 	San Francisco	CA	94108	USA	(415) 392-4666	37.790292	-122.407952
Finished.xls:12c33aa0-c618-102f-bf52-3caf97fea682	My'Amour Salon & Spa	1200 Fairmont Dr. Suite B	San Leandro	CA	94578	USA	(510) 276-7000	37.701902	-122.129941
Finished.xls:12e6cd60-c606-102f-a6be-4a484500656d	ClubSport Fremont	46650 Landing Pkwy. 	Fremont	CA	94538	USA	510.226.8500	37.483915	-121.942417
Finished.xls:13028040-c599-102f-bcb7-192eac52556d	Alainn Tu Salon & Spa	3330 Folsom Blvd. 	Sarcramento	CA	95816	USA	(916) 731-5678	38.567386	-121.464162
Finished.xls:1308ff90-c5ff-102f-bcb8-5332f94926ee	Kamon Sushi Restaurant	2210 16th St. 	Sacramento	CA	95818	USA	(916) 443-8888	38.564747	-121.491194
Finished.xls:13121e90-c5c3-102f-bfbd-121d82adf397	D'Art of Grooming	6526 North Clark Street 	Chicago	IL	60626	USA	(773) 764-7387	42.000720	-87.671662
Finished.xls:132e39e0-b1be-102f-bf17-a42b6ff2f6ae	Fresh and Fabulous Cafe	401 S A St, Oxnard 	Oxnard	CA	93030	USA	805.486.4547	34.198942	-119.177487
Finished.xls:19613680-b0a3-102f-a7dd-1e4be1120a60	Batika India Bistro	868 Grant Ave. 	Novato	CA	94945	USA	(415) 895-5757	38.107327	-122.568070
Finished.xls:189abfa0-c593-102f-bfff-e4523252d3b2	$5 Crunch	330 Flatbush Avenue null	Brooklyn	NY	11238	USA	(718) 783-5152	40.691307	-73.982439
Finished.xls:1c0e6480-b048-102f-bfed-39ec2c5e9b45	Paul Mahder Gallery	3378 Sacramento St. 	San Francisco	CA	94118	USA	(415) 474-7707	37.788159	-122.448240
Finished.xls:1c101ff0-c646-102f-bbaf-f9830fcfba5c	Southport Lanes and Billiards, Seven Ten Lanes, and Seven Ten Lounge	2747 N Lincoln Ave. 	Chicago	IL	60614	USA	(773) 472-1601	41.931712	-87.657284
Finished.xls:1c1c20f0-b018-102f-9f9d-258fbc6de29a	Sojourn	244 E 79th St. 	Manhattan	NY	10021	USA	(212) 537-7745	40.773730	-73.956350
Finished.xls:1c200da0-c5c6-102f-bffd-6a60f4b0c33a	Desert Sun Tanning	1919 120th Ave NE	Bellevue	WA	98005	USA	(425) 429-7420	47.626372	-122.180583
Finished.xls:1c2f32f0-b048-102f-bbff-71e34bd854c4	Cellar360	900 N Point St 	San Francisco	CA	94109	USA	877-774-9463	37.805599	-122.422199
Finished.xls:1c55c300-c61b-102f-a725-5582801aff0a	New York Vintners	21 Warren St. 	Manhattan	NY	10007	USA	(212) 812-3999	40.713924	-74.007769
Finished.xls:1c5e8d50-c5b2-102f-879a-b7501cbcb36c	Cafe de Paris Louisville	908 Main St. 	Louisville	CO	80027	USA	(303) 665-9761	39.978853	-105.131988
Finished.xls:1ccc3f40-c5de-102f-9ab5-f1c3146890a8	Glassique	13751 lake city 	Seattle	WA	98115	USA	(206) 963-4400	47.603560	-122.329439
Finished.xls:1d726d10-c65c-102f-bbfb-4b1dc66243bc	Walzer Photography	703 218th avenue NE	Sammamish	WA	98074	USA	(425) 246-0105	47.615512	-122.049370
Finished.xls:105f0d50-c593-102f-99ef-b1ca850afee4	Black Forest Inn	249 US Hwy. 206 	Stanhope	NJ	7874	USA	(973) 347-3344	40.916167	-74.716998
Finished.xls:106daa20-c5d1-102f-b7df-e8c478db2b65	En Japanese Brasserie	435 Hudson Street 	New York	NY	10014	USA	(212) 647-9196	40.730626	-74.006971
Finished.xls:107ae900-c5af-102f-bf32-214fcb891905	Brentwood Bay	849 Verider Ave. Victoria	Brentwood Bay	BC	V8M 1C5	USA	(250)-544-2079	48.576135	-123.446634
Finished.xls:1086e2d0-afa9-102f-a577-5e76181988ef	Va Bene Restaurant	4647 E Chandler Blvd. 	Phoenix	AZ	85048	USA	(480) 706-4070	33.305137	-111.981523
Finished.xls:10890301-b0d8-102f-b2df-b36383e81770	Arizona Foothills	8132 N. 87th Place Dummy	Scottsdale	AZ	85258	USA	480-460-5203	33.554670	-111.892437
Finished.xls:108bb7d0-c631-102f-b7fe-4c7cfeaad32a	Purple Scorpion	261 Rantoul St. 	Beverly	MA	1915	USA	(978) -922-2311	42.550081	-70.883343
Finished.xls:10938930-c5f3-102f-bbd8-cacf75449eda	Hot Rod Grill	6237 North Western Avenue 	Chicago	IL	60659	USA	773-465-3535	41.994802	-87.689605
Finished.xls:10945f41-afc8-102f-bebb-98591cfebdf8	Johnny Sprockets	3001 N Broadway St. 	Chicago	IL	60657	USA	773-244-1079	41.936625	-87.644140
Finished.xls:10968420-c5ab-102f-bffb-b3b7c775193f	Blackstone Hotel Las Vegas	4055 Palos Verdes St. 	Las Vegas	NV	89119	USA	(702) 473-6400	36.115608	-115.150766
Finished.xls:109926c1-afb3-102f-bcef-e67d78c5561d	The Marcel at Gramercy	201 E 24th St. 	Manhattan	NY	10010	USA	(212) 696-3800	40.739515	-73.982330
Finished.xls:109f1e60-c5a5-102f-acdf-37c3f326fb9c	Hawaiian Breeze Smoothies	661 9th Avenue null	New York	NY	10011	USA	(212) 262-7777	40.714550	-74.007118
Finished.xls:10a241f1-afc8-102f-9d7f-468c4e8388f1	KAFKA wine co.	3325 N Halsted St. 	Chicago	IL	60657	USA	(773) 975-9463	41.942458	-87.649136
Finished.xls:10b37c90-c65c-102f-bfcf-eee2e7556187	Wakeup Beauty Salon and Spa	4126 Sepulveda Blvd. 	Torrance	CA	90505	USA	(310) 465-0035	33.825843	-118.356843
Finished.xls:10b45cd0-c5e1-102f-9fbe-0aac06a3bdd8	The Wine Therapist	1810 Skillman St. 	Dallas	TX	75206	USA	(214) 821-9463	32.812401	-96.761707
Finished.xls:10bb68e0-c5b9-102f-bff7-859eaeb68a31	React Presents	2135 N Milwaukee Ave. 	Chicago	IL	60647	USA	(773) 598-0852	41.919996	-87.692318
Finished.xls:10bcb380-c5dc-102f-beaf-b35b3f46c346	Galletto Ristorante	1101 J St. 	Modesto	CA	95354	USA	(209) 523-4500	37.641362	-120.999305
Finished.xls:10c671c1-b1f7-102f-bfff-9367d6c1aee8	Revamp Salon Spa	2910 Hennepin Ave. S 	Minneapolis	MN	55408	USA	(612) 341-0404	44.949093	-93.298433
Finished.xls:10d07a10-c612-102f-b7b5-5775b89bf8cd	Mia's Balcony	1622 St. Charles Ave. 	New Orleans	LA	70130	USA	(504) 301-9570	29.938049	-90.075963
Finished.xls:10d24610-c5d6-102f-bf7b-0723b0f3793a	de Young Museum	50 Hagiwara Tea Garden Dr. 	San Francisco	CA	94118	USA	(415) 750-3600	37.771090	-122.468290
Finished.xls:10d5fca0-b0fb-102f-9f9f-c2c96f69408b	Sport&Health	42365 Soave Dr. 	Brambleton	VA	20148	USA	(703) 774-9500	38.983152	-77.538077
Finished.xls:10e4d060-c599-102f-bbfd-9abe80e55234	Aladin Sweets And Market	139 South Vermont Avenue 	Los Angeles	CA	90004	USA	(213) 382-9592	34.071711	-118.291839
Finished.xls:10ebbf50-afce-102f-b26b-be256ecba65a	kingsbowlamerica	50 Dalton St. 	Boston	MA	2115	USA	(617) 266-2695	42.346786	-71.085183
Finished.xls:10f082a0-c5b9-102f-b357-80b62d1af911	Chicago Botanic Garden Wine Festival	1000 Lake Cook Rd.  	Glencoe	IL	60022	USA	(847) 835-5440	42.152307	-87.786651
Finished.xls:10f30b50-c614-102f-a8bf-c80ec5e69138	Mirabell Restaurant and Lounge	3454 West Addison Street 	Chicago	IL	60618	USA	(773) 463-1962	41.946681	-87.714402
Finished.xls:10f6e000-b0d8-102f-bffe-71dfbc8103c3	Swap Boutique	7716 Maple St. 	New Orleans	LA	70118	USA	504-304-6025	29.941874	-90.129738
Finished.xls:10f800a0-c651-102f-afe5-09a72f5112ab	Stripped waxing boutique and spa	6960 FM 1488 Suite 101	Magnolia	TX	77354	USA	281-259-2262	30.220904	-95.573448
Finished.xls:10ff4f01-b0d9-102f-bff7-e4ff73400cfe	Bedford Barbers	322 E 59th St. 	New York	NY	10022	USA	212-308-0333	40.646516	-73.921320
Finished.xls:1106f350-b0dd-102f-8dce-ca49fc745ce7	El Valle	806 North Winchester Avenue 	Chicago	IL	60622	USA	(773) 269-3188	41.896239	-87.676011
Finished.xls:110b2fc1-b032-102f-b7fc-6713d7a6199f	Buck's Pizza	219, cottage Grove rd,	Madison	WI	53716	USA	608-222-8011	43.083631	-89.322399
Finished.xls:111b4d00-b08d-102f-8dfa-334c38dd98e7	Dtox Day Spa	17401 Ventura Blvd. 	Encino	CA	91316	USA	(818) 574-3700	34.161292	-118.511862
Finished.xls:1125e6b0-c60a-102f-b5ff-f1d71418f093	Luxe De Vil Salon	657 Santa Fe Dr. 	Denver	CO	80204	USA	(303) 953-9486	39.726599	-104.998775
Finished.xls:112911e0-af8b-102f-b7a9-05bf4276c116	Golfland	2533 Castro Valley Blvd. 	Castro Valley	CA	94546	USA	510-537-2168	37.693020	-122.088903
Finished.xls:112b7650-c599-102f-af7e-4a85b5674c2f	Aladdin's Eatery - Raleigh	6325 Falls of the Neuse Road 	Raleigh	NC	27615	USA	(919) 878-7690	35.868517	-78.621053
Finished.xls:1133a4f0-c59f-102f-bdff-28472ad12cd3	Destination Earth	4001 Fariss Ln. 	El Sobrante	CA	94803	USA	(978) 479-4527	37.970152	-122.313098
Finished.xls:1137f2d0-b037-102f-be1f-4daec1adaf07	Rivermont Pizza	2496 Rivermont Ave. 	Lynchburg	VA	24503	USA	(434) 846-2877	37.434964	-79.170770
Finished.xls:113cbdf0-c5a5-102f-97d3-dd183e22212d	Bahama Buck's Lubbock	5814 4th St. 	Lubbock	TX	79416	USA	806-687-6320	33.592464	-101.940911
Finished.xls:113ddea0-b0d9-102f-b74f-166bf4b4818d	Minars Dermatology	4060 Sheridan Street 	Hollywood	FL	33021	USA	(954) 987-7512	26.032592	-80.185154
Finished.xls:1144d4d0-c614-102f-bafd-ce8742f90d15	MiraBella Confections	4950 Plainfield Ave. NE Suite F	Grand Rapids	MI	49525	USA	(616) 363-7715	43.052364	-85.595900
